"";"study";"condition_arm1";"condition_arm2";"multi_arm1";"multi_arm2";"outcome_type";"instrument";"rating";"construct";"time_weeks";"time";"mean_arm1";"sd_arm1";"n_arm1";"mean_arm2";"sd_arm2";"n_arm2";"mean_change_arm1";"mean_change_arm2";"sd_change_arm1";"sd_change_arm2";"n_change_arm1";"n_change_arm2";"dich_paper";"event_arm1";"event_arm2";"totaln_arm1";"totaln_arm2";"precalc_g";"precalc_g_se";"precalc_log_rr";"precalc_log_rr_se";"other_stat";"baseline_m_arm1";"baseline_sd_arm1";"baseline_n_arm1";"baseline_m_arm2";"baseline_sd_arm2";"baseline_n_arm2";"rand_arm1";"rand_arm2";"attr_arm1";"attr_arm2";"rand_ratio";"year";"sg";"ac";"ba";"itt";"rob";"full_ref";"format";"clinical_interview_diagnosis";"clinical_diagnosis_interview";"cbt";"guided";".id";".g";".g_se";".log_rr";".log_rr_se";".event_arm1";".event_arm2";".totaln_arm1";".totaln_arm2"
"237";"Pruessner, 2024";"cbt";"wl";NA;NA;"msd";"gad7";"self-report";"anxiety";12;"post";7,42;4,48;60;8,79;4,73;67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Pruessner, L., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Hartmann, S. (2024). Effectiveness of a web-based cognitive behavioral self-help intervention for binge eating disorder: a randomized clinical trial. JAMA Network Open, 7(5), e2411127.";"web";"yes";"bed";"yes";"yes";"Pruessner_2024_msd_gad7_post_12_self-report_cbt_wl_NA_NA";0,295157242938022;0,178715373705535;NA;NA;NA;NA;NA;NA
"238";"Pruessner, 2024";"cbt";"wl";NA;NA;"msd";"phq9";"self-report";"depression";12;"post";9,92;4,73;60;11,48;4,61;67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Pruessner, L., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Hartmann, S. (2024). Effectiveness of a web-based cognitive behavioral self-help intervention for binge eating disorder: a randomized clinical trial. JAMA Network Open, 7(5), e2411127.";"web";"yes";"bed";"yes";"yes";"Pruessner_2024_msd_phq9_post_12_self-report_cbt_wl_NA_NA";0,332250504676109;0,17897463764188;NA;NA;NA;NA;NA;NA
"239";"Pruessner, 2024";"cbt";"wl";NA;NA;"msd";"edeq";"self-report";"ed psychopathology";12;"post";2,54;1,3;60;3,23;1,12;67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Pruessner, L., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Hartmann, S. (2024). Effectiveness of a web-based cognitive behavioral self-help intervention for binge eating disorder: a randomized clinical trial. JAMA Network Open, 7(5), e2411127.";"web";"yes";"bed";"yes";"yes";"Pruessner_2024_msd_edeq_post_12_self-report_cbt_wl_NA_NA";0,567614286404731;0,181317067799291;NA;NA;NA;NA;NA;NA
"240";"Pruessner, 2024";"cbt";"wl";NA;NA;"msd";"cia";"self-report";"impairment";12;"post";20,78;12,06;60;25,1;11,43;67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Pruessner, L., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Hartmann, S. (2024). Effectiveness of a web-based cognitive behavioral self-help intervention for binge eating disorder: a randomized clinical trial. JAMA Network Open, 7(5), e2411127.";"web";"yes";"bed";"yes";"yes";"Pruessner_2024_msd_cia_post_12_self-report_cbt_wl_NA_NA";0,366023105948945;0,179236971596949;NA;NA;NA;NA;NA;NA
"241";"Pruessner, 2024";"cbt";"wl";NA;NA;"msd";"edeq obe";"self-report";"obe frequency";12;"post";6,07;6,71;60;14,33;17,58;67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Pruessner, L., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Hartmann, S. (2024). Effectiveness of a web-based cognitive behavioral self-help intervention for binge eating disorder: a randomized clinical trial. JAMA Network Open, 7(5), e2411127.";"web";"yes";"bed";"yes";"yes";"Pruessner_2024_msd_edeqobe_post_12_self-report_cbt_wl_NA_NA";0,604563162611375;0,181792360442215;NA;NA;NA;NA;NA;NA
"242";"Pruessner, 2024";"cbt";"wl";NA;NA;"msd";"rse";"self-report";"self-esteem";12;"post";19,13;7,31;60;16,9;6,69;67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Pruessner, L., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Hartmann, S. (2024). Effectiveness of a web-based cognitive behavioral self-help intervention for binge eating disorder: a randomized clinical trial. JAMA Network Open, 7(5), e2411127.";"web";"yes";"bed";"yes";"yes";"Pruessner_2024_msd_rse_post_12_self-report_cbt_wl_NA_NA";0,317132030382787;0,178865311563928;NA;NA;NA;NA;NA;NA
"243";"Pruessner, 2024";"cbt";"wl";NA;NA;"msd";"who wbi";"self-report";"wellbeing";12;"post";44,2;23,26;60;36,9;19,53;67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Pruessner, L., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Hartmann, S. (2024). Effectiveness of a web-based cognitive behavioral self-help intervention for binge eating disorder: a randomized clinical trial. JAMA Network Open, 7(5), e2411127.";"web";"yes";"bed";"yes";"yes";"Pruessner_2024_msd_whowbi_post_12_self-report_cbt_wl_NA_NA";0,339517536583482;0,179028974311864;NA;NA;NA;NA;NA;NA
"244";"Rohrbach, 2022";"psychoed + symp mon";"wl";"self-guided";"wl";"msd";"gad2";"self-report";"anxiety";8;"post";3,5;1,67;79;3,98;1,84;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.";"web";"no";NA;"no";"no";"Rohrbach_2022_msd_gad2_post_8_self-report_psychoed+sympmon_wl_self-guided_wl";0,276198312753922;0,19825319022644;NA;NA;NA;NA;NA;NA
"245";"Rohrbach, 2022";"psychoed + symp mon";"wl";"self-guided";"wl";"msd";"phq2";"self-report";"depression";8;"post";3,08;1,84;79;3,69;1,79;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.";"web";"no";NA;"no";"no";"Rohrbach_2022_msd_phq2_post_8_self-report_psychoed+sympmon_wl_self-guided_wl";0,33223260747636;0,198625142848889;NA;NA;NA;NA;NA;NA
"246";"Rohrbach, 2022";"psychoed + symp mon";"wl";"self-guided";"wl";"msd";"edeq";"self-report";"ed psychopathology";8;"post";4,55;1,37;76;5,36;1,02;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.";"web";"no";NA;"no";"no";"Rohrbach_2022_msd_edeq_post_8_self-report_psychoed+sympmon_wl_self-guided_wl";0,632794077201934;0,208705997510898;NA;NA;NA;NA;NA;NA
"247";"Rohrbach, 2022";"psychoed + symp mon";"wl";"self-guided";"wl";"msd";"phq4";"self-report";"psychiatric distress";8;"post";6,59;3,19;79;7,68;3,32;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.";"web";"no";NA;"no";"no";"Rohrbach_2022_msd_phq4_post_8_self-report_psychoed+sympmon_wl_self-guided_wl";0,33500710110549;0,198645319968473;NA;NA;NA;NA;NA;NA
"248";"Rohrbach, 2022";"psychoed + symp mon";"wl";"guided";"wl";"msd";"gad2";"self-report";"anxiety";8;"post";3,26;1,73;68;3,98;1,84;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.";"web";"no";NA;"no";"yes";"Rohrbach_2022_msd_gad2_post_8_self-report_psychoed+sympmon_wl_guided_wl";0,403857740146268;0,20445601325696;NA;NA;NA;NA;NA;NA
"249";"Rohrbach, 2022";"psychoed + symp mon";"wl";"guided";"wl";"msd";"phq2";"self-report";"depression";8;"post";2,97;1,89;68;3,69;1,79;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.";"web";"no";NA;"no";"yes";"Rohrbach_2022_msd_phq2_post_8_self-report_psychoed+sympmon_wl_guided_wl";0,38532582315493;0,204284768885249;NA;NA;NA;NA;NA;NA
"250";"Rohrbach, 2022";"psychoed + symp mon";"wl";"guided";"wl";"msd";"edeq";"self-report";"ed psychopathology";8;"post";4,49;1,27;68;5,36;1,02;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.";"web";"no";NA;"no";"yes";"Rohrbach_2022_msd_edeq_post_8_self-report_psychoed+sympmon_wl_guided_wl";0,723586341574092;0,216155583839423;NA;NA;NA;NA;NA;NA
"251";"Rohrbach, 2022";"psychoed + symp mon";"wl";"guided";"wl";"msd";"phq4";"self-report";"psychiatric distress";8;"post";6,23;3,34;68;7,68;3,32;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.";"web";"no";NA;"no";"yes";"Rohrbach_2022_msd_phq4_post_8_self-report_psychoed+sympmon_wl_guided_wl";0,431911781545421;0,204730250741752;NA;NA;NA;NA;NA;NA
"252";"Ruwaard, 2013";"cbt";"other ctrl";"cbt";"other ctrl";"abstinence";"zero OBEs";"self-report";"binge abstinence";20;"post";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;5;35;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"high";"Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.";"web";"no";NA;"yes";"yes";"Ruwaard_2013_abstinence_zeroOBEs_post_20_self-report_cbt_otherctrl_cbt_otherctrl";-0,690073737563733;0,328820870994442;0,955511445027436;0,468807230938495;13;5;35;35
"253";"Ruwaard, 2013";"cbt";"other ctrl";"cbt";"other ctrl";"msd";"bat";"self-report";"body dissatisfaction";20;"post";49,3;19,6;35;48,8;18,8;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"high";"Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.";"web";"no";NA;"yes";"yes";"Ruwaard_2013_msd_bat_post_20_self-report_cbt_otherctrl_cbt_otherctrl";-0,0257477955107563;0,239055849335114;NA;NA;NA;NA;NA;NA
"254";"Ruwaard, 2013";"cbt";"other ctrl";"cbt";"other ctrl";"msd";"edeq";"self-report";"ed psychopathology";20;"post";2,7;1,5;35;3,2;1,2;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"high";"Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.";"web";"no";NA;"yes";"yes";"Ruwaard_2013_msd_edeq_post_20_self-report_cbt_otherctrl_cbt_otherctrl";0,364030122854353;0,241061660088;NA;NA;NA;NA;NA;NA
"255";"Ruwaard, 2013";"cbt";"wl";"cbt";"wl";"abstinence";"zero OBEs";"self-report";"binge abstinence";20;"post";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;5;35;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"high";"Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.";"web";"no";NA;"yes";"yes";"Ruwaard_2013_abstinence_zeroOBEs_post_20_self-report_cbt_wl_cbt_wl";-0,690073737563733;0,328820870994442;0,955511445027436;0,468807230938495;13;5;35;35
"256";"Ruwaard, 2013";"cbt";"wl";"cbt";"wl";"msd";"bat";"self-report";"body dissatisfaction";20;"post";49,3;19,6;35;56,3;18,7;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"high";"Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.";"web";"no";NA;"yes";"yes";"Ruwaard_2013_msd_bat_post_20_self-report_cbt_wl_cbt_wl";0,361388968708693;0,241032633786857;NA;NA;NA;NA;NA;NA
"257";"Ruwaard, 2013";"cbt";"wl";"cbt";"wl";"msd";"edeq";"self-report";"ed psychopathology";20;"post";2,7;1,5;35;3,4;1,3;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"high";"Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.";"web";"no";NA;"yes";"yes";"Ruwaard_2013_msd_edeq_post_20_self-report_cbt_wl_cbt_wl";0,493208360801913;0,242733407031356;NA;NA;NA;NA;NA;NA
"258";"Ruwaard, 2013";"cbt";"other ctrl";"cbt";"other ctrl";"abstinence";"zero OBEs";"self-report";"binge abstinence";52;"fu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14;12;35;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"high";"Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.";"web";"no";NA;"yes";"yes";"Ruwaard_2013_abstinence_zeroOBEs_fu_52_self-report_cbt_otherctrl_cbt_otherctrl";-0,133647045018994;0,273371980070652;0,154150679827258;0,312440470520462;14;12;35;35
"259";"Ruwaard, 2013";"cbt";"other ctrl";"cbt";"other ctrl";"msd";"bat";"self-report";"body dissatisfaction";52;"fu";49,6;22,4;35;43;18,5;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"high";"Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.";"web";"no";NA;"yes";"yes";"Ruwaard_2013_msd_bat_fu_52_self-report_cbt_otherctrl_cbt_otherctrl";-0,317724452790333;0,24058294568775;NA;NA;NA;NA;NA;NA
"260";"Ruwaard, 2013";"cbt";"other ctrl";"cbt";"other ctrl";"msd";"edeq";"self-report";"ed psychopathology";52;"fu";2,8;1,5;35;2,6;1,3;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"high";"Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.";"web";"no";NA;"yes";"yes";"Ruwaard_2013_msd_edeq_fu_52_self-report_cbt_otherctrl_cbt_otherctrl";-0,140916674514832;0,23934888714009;NA;NA;NA;NA;NA;NA
"261";"Saekow, 2015";"cbt";"wl";NA;NA;"msd";"cesd";"self-report";"depression";10;"post";16,4;3,6;31;16,2;4,7;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.";"web";"no";NA;"yes";"yes";"Saekow_2015_msd_cesd_post_10_self-report_cbt_wl_NA_NA";-0,0469139504769117;0,248369022714029;NA;NA;NA;NA;NA;NA
"262";"Saekow, 2015";"cbt";"wl";NA;NA;"msd";"edeq r";"self-report";"restraint";10;"post";1,8;0,9;31;2,7;1;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.";"web";"no";NA;"yes";"yes";"Saekow_2015_msd_edeqr_post_10_self-report_cbt_wl_NA_NA";0,93242397653728;0,26176404106182;NA;NA;NA;NA;NA;NA
"263";"Saekow, 2015";"cbt";"wl";NA;NA;"msd";"edeq ec";"self-report";"eating concerns";10;"post";1,2;0,7;31;1,4;1;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.";"web";"no";NA;"yes";"yes";"Saekow_2015_msd_edeqec_post_10_self-report_cbt_wl_NA_NA";0,227100996680122;0,249150988937983;NA;NA;NA;NA;NA;NA
"264";"Saekow, 2015";"cbt";"wl";NA;NA;"msd";"edeq";"self-report";"ed psychopathology";10;"post";1,9;0,7;31;2,6;0,9;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.";"web";"no";NA;"yes";"yes";"Saekow_2015_msd_edeq_post_10_self-report_cbt_wl_NA_NA";0,852881722465816;0,259617915056405;NA;NA;NA;NA;NA;NA
"265";"Saekow, 2015";"cbt";"wl";NA;NA;"msd";"cia";"self-report";"impairment";10;"post";10,7;4,9;31;12,7;7;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.";"web";"no";NA;"yes";"yes";"Saekow_2015_msd_cia_post_10_self-report_cbt_wl_NA_NA";0,324429995257318;0,249998377078606;NA;NA;NA;NA;NA;NA
"266";"Saekow, 2015";"cbt";"wl";NA;NA;"msd";"edeq obe";"self-report";"obe frequency";10;"post";1,9;2,1;31;2,4;5,2;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.";"web";"no";NA;"yes";"yes";"Saekow_2015_msd_edeqobe_post_10_self-report_cbt_wl_NA_NA";0,122500207405265;0,24857206587352;NA;NA;NA;NA;NA;NA
"267";"Saekow, 2015";"cbt";"wl";NA;NA;"msd";"edeq sc";"self-report";"shape concern";10;"post";2,2;0,9;31;2,9;1,1;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.";"web";"no";NA;"yes";"yes";"Saekow_2015_msd_edeqsc_post_10_self-report_cbt_wl_NA_NA";0,684979088211281;0,255669473121228;NA;NA;NA;NA;NA;NA
"268";"Saekow, 2015";"cbt";"wl";NA;NA;"msd";"edeq wc";"self-report";"weight concern";10;"post";2,4;0,8;31;3,3;1,2;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.";"web";"no";NA;"yes";"yes";"Saekow_2015_msd_edeqwc_post_10_self-report_cbt_wl_NA_NA";0,864097452361028;0,259909983357521;NA;NA;NA;NA;NA;NA
"269";"Sanchez-Ortiz, 2011";"cbt";"wl";NA;NA;"abstinence";"zero ED behav";"interview";"zero eating disorder behaviours";12;"post";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;5;38;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"1";1;"low";"Sánchez-Ortiz, V. C., Munro, C., Stahl, D., House, J., Startup, H., Treasure, J., ... & Schmidt, U. (2011). A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population. Psychological medicine, 41(2), 407-417.";"web";"yes";"bn";"yes";"yes";"Sanchez-Ortiz_2011_abstinence_zeroEDbehav_post_12_interview_cbt_wl_NA_NA";-0,308504273456931;0,343702326309077;0,470003629245736;0,521889280453845;8;5;38;38
