;study;condition_arm1;condition_arm2;multi_arm1;multi_arm2;outcome_type;instrument;rating;construct;time_weeks;time;mean_arm1;sd_arm1;n_arm1;mean_arm2;sd_arm2;n_arm2;mean_change_arm1;mean_change_arm2;sd_change_arm1;sd_change_arm2;n_change_arm1;n_change_arm2;dich_paper;event_arm1;event_arm2;totaln_arm1;totaln_arm2;precalc_g;precalc_g_se;precalc_log_rr;precalc_log_rr_se;other_stat;baseline_m_arm1;baseline_sd_arm1;baseline_n_arm1;baseline_m_arm2;baseline_sd_arm2;baseline_n_arm2;rand_arm1;rand_arm2;attr_arm1;attr_arm2;rand_ratio;year;sg;ac;ba;itt;rob;full_ref;format;clinical_interview_diagnosis;clinical_diagnosis_interview;cbt;guided;.id;.g;.g_se;.log_rr;.log_rr_se;.event_arm1;.event_arm2;.totaln_arm1;.totaln_arm2
347;van Beers, 2025;cbt;tau;;;msd;ede;interview;ed psychopathology;12,0;post;1,43;0,7;93,0;1,39;0,7;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;1;1;low;van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.;web;yes;bed;yes;yes;vanBeers_2025_msd_ede_post_12_interview_cbt_tau_NA_NA;-0,056910883433211;0,146286420454589;;;;;;
348;van Beers, 2025;cbt;tau;;;msd;cia;self-report;impairment;12,0;post;14,12;6,1;93,0;13,57;5,6;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;1;1;low;van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.;web;yes;bed;yes;yes;vanBeers_2025_msd_cia_post_12_self-report_cbt_tau_NA_NA;-0,0935716205212682;0,146337241010027;;;;;;
349;van Beers, 2025;cbt;tau;;;msd;ede obe;interview;obe frequency;12,0;post;3,24;4,7;93,0;4,06;5,0;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;1;1;low;van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.;web;yes;bed;yes;yes;vanBeers_2025_msd_edeobe_post_12_interview_cbt_tau_NA_NA;0,168277231417694;0,146517299490038;;;;;;
350;van Beers, 2025;cbt;tau;;;abstinence;zero OBEs;interview;abstinence;20,0;fu;;;;;;;;;;;;;;44,0;41,0;93,0;94,0;;;;;;;;;;;;;;;;;;1;?;1;1;low;van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.;web;yes;bed;yes;yes;vanBeers_2025_abstinence_zeroOBEs_fu_20_interview_cbt_tau_NA_NA;0,0818634916821055;0,162050938836824;0,0813128563307013;0,160394920696786;44,0;41,0;93,0;94,0
351;van Beers, 2025;cbt;tau;;;msd;bsq;self-report;body dissatisfaction;20,0;fu;84,18;21,9;93,0;81,65;20,3;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;1;1;low;van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.;web;yes;bed;yes;yes;vanBeers_2025_msd_bsq_fu_20_self-report_cbt_tau_NA_NA;-0,11935714121194;0,146387801584775;;;;;;
352;van Beers, 2025;cbt;tau;;;msd;ede;interview;ed psychopathology;20,0;fu;1,66;0,9;93,0;1,63;0,8;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;1;1;low;van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.;web;yes;bed;yes;yes;vanBeers_2025_msd_ede_fu_20_interview_cbt_tau_NA_NA;-0,0351013067999802;0,146267929995718;;;;;;
353;van Beers, 2025;cbt;tau;;;msd;cia;self-report;impairment;20,0;fu;11,67;6,4;93,0;9,95;5,9;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;1;1;low;van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.;web;yes;bed;yes;yes;vanBeers_2025_msd_cia_fu_20_self-report_cbt_tau_NA_NA;-0,278370666259671;0,146968948025457;;;;;;
354;van Beers, 2025;cbt;tau;;;msd;ede obe;interview;obe frequency;20,0;fu;1,27;2,8;93,0;1,84;3,6;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;1;1;low;van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.;web;yes;bed;yes;yes;vanBeers_2025_msd_edeobe_fu_20_interview_cbt_tau_NA_NA;0,17591498122;0,146541480441011;;;;;;
355;Vollert, 2024;cbt;wl;;;msd;gad7;self-report;anxiety;8,0;post;9,63;7,3;170,0;11,47;6,9;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_gad7_post_8_self-report_cbt_wl_NA_NA;0,258406645459847;0,109407008604255;;;;;;
356;Vollert, 2024;cbt;wl;;;msd;phq9;self-report;depression;8,0;post;12,24;8,6;170,0;14,37;8,1;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_phq9_post_8_self-report_cbt_wl_NA_NA;0,254336174863412;0,10939279233539;;;;;;
357;Vollert, 2024;cbt;wl;;;msd;edeq;self-report;ed psychopathology;8,0;post;2,79;1,3;170,0;3,58;1,3;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_edeq_post_8_self-report_cbt_wl_NA_NA;0,606330786465215;0,111437358266203;;;;;;
358;Vollert, 2024;cbt;wl;;;msd;aqol;self-report;quality of life;8,0;post;60,97;18,2;170,0;56,45;17,5;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_aqol_post_8_self-report_cbt_wl_NA_NA;0,252561070251757;0,109386662826377;;;;;;
359;Vollert, 2024;cbt;wl;;;msd;rse;self-report;self-esteem;8,0;post;25,43;2,9;170,0;25,24;2,7;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_rse_post_8_self-report_cbt_wl_NA_NA;0,0676403700342268;0,108982547102635;;;;;;
360;Vollert, 2024;cbt;wl;;;msd;wcs;self-report;weight concern;8,0;post;68,46;20,4;170,0;78,64;19,5;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_wcs_post_8_self-report_cbt_wl_NA_NA;0,508900222302326;0,110708387025039;;;;;;
361;Vollert, 2024;cbt;wl;;;msd;gad7;self-report;anxiety;52,0;fu;8,16;9,0;170,0;10,25;8,0;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_gad7_fu_52_self-report_cbt_wl_NA_NA;0,24477964224734;0,1093602958923;;;;;;
362;Vollert, 2024;cbt;wl;;;msd;phq9;self-report;depression;52,0;fu;10,01;11,4;170,0;12,45;10,2;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_phq9_fu_52_self-report_cbt_wl_NA_NA;0,224961128149423;0,109296842619585;;;;;;
363;Vollert, 2024;cbt;wl;;;msd;edeq;self-report;ed psychopathology;52,0;fu;2,43;1,8;170,0;3,08;1,6;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_edeq_fu_52_self-report_cbt_wl_NA_NA;0,380638199666915;0,1099377412075;;;;;;
364;Vollert, 2024;cbt;wl;;;msd;aqol;self-report;quality of life;52,0;fu;63,96;20,9;170,0;60,33;19,2;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_aqol_fu_52_self-report_cbt_wl_NA_NA;0,180411281006607;0,109173646802061;;;;;;
365;Vollert, 2024;cbt;wl;;;msd;rse;self-report;self-esteem;52,0;fu;25,53;3,0;170,0;25,41;2,5;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_rse_fu_52_self-report_cbt_wl_NA_NA;0,0433248252869072;0,108964096568581;;;;;;
366;Vollert, 2024;cbt;wl;;;msd;wcs;self-report;weight concern;52,0;fu;60,5;31,1;170,0;70,46;27,9;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_msd_wcs_fu_52_self-report_cbt_wl_NA_NA;0,336213496690278;0,109721672252407;;;;;;
367;Vollert, 2024;cbt;wl;;;abstinence;zero ED behav;self-report;zero eating disorder behaviours;52,0;fu;;;;;;;;;;;;;;61,0;23,0;171,0;172,0;;;;;;;;;;;;;;;;;;1;1;1;1;low;Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.;web;yes;mixed;yes;yes;Vollert_2024_abstinence_zeroEDbehav_fu_52_self-report_cbt_wl_NA_NA;0,703512659505389;0,151664578705071;0,981210568554955;0,219567294440155;61,0;23,0;171,0;172,0
368;Wagner, 2016;cbt;wl;;;abstinence;zero OBEs;self-report;abstinence;16,0;post;;;;;;;;;;;;;;11,0;1,0;70,0;71,0;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Wagner, B., Nagl, M., Dölemeyer, R., Klinitzke, G., Steinig, J., Hilbert, A., & Kersting, A. (2016). Randomized controlled trial of an internet-based cognitive-behavioral treatment program for binge-eating disorder. Behavior therapy, 47(4), 500-514.;web;yes;bed;yes;yes;Wagner_2016_abstinence_zeroOBEs_post_16_self-report_cbt_wl_NA_NA;1,40862734271899;0,584029846878638;2,41207990779033;1,03079526074828;11,0;1,0;70,0;71,0
369;Wagner, 2016;cbt;wl;;;msd;scl-90;self-report;anxiety;16,0;post;3,4;3,5;69,0;4,3;4,1;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Wagner, B., Nagl, M., Dölemeyer, R., Klinitzke, G., Steinig, J., Hilbert, A., & Kersting, A. (2016). Randomized controlled trial of an internet-based cognitive-behavioral treatment program for binge-eating disorder. Behavior therapy, 47(4), 500-514.;web;yes;bed;yes;yes;Wagner_2016_msd_scl-90_post_16_self-report_cbt_wl_NA_NA;0,234678175102076;0,170231507954963;;;;;;
370;Wagner, 2016;cbt;wl;;;msd;bdi;self-report;depression;16,0;post;9,8;7,8;69,0;14,0;8,1;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Wagner, B., Nagl, M., Dölemeyer, R., Klinitzke, G., Steinig, J., Hilbert, A., & Kersting, A. (2016). Randomized controlled trial of an internet-based cognitive-behavioral treatment program for binge-eating disorder. Behavior therapy, 47(4), 500-514.;web;yes;bed;yes;yes;Wagner_2016_msd_bdi_post_16_self-report_cbt_wl_NA_NA;0,525238632970957;0,172574046624371;;;;;;
371;Wagner, 2016;cbt;wl;;;msd;edeq r;self-report;restraint;16,0;post;1,6;1,4;69,0;2,6;1,4;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Wagner, B., Nagl, M., Dölemeyer, R., Klinitzke, G., Steinig, J., Hilbert, A., & Kersting, A. (2016). Randomized controlled trial of an internet-based cognitive-behavioral treatment program for binge-eating disorder. Behavior therapy, 47(4), 500-514.;web;yes;bed;yes;yes;Wagner_2016_msd_edeqr_post_16_self-report_cbt_wl_NA_NA;0,71036824236093;0,174967809581065;;;;;;
372;Wagner, 2016;cbt;wl;;;msd;edeq ec;self-report;eating concerns;16,0;post;2,0;1,6;69,0;3,4;1,2;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Wagner, B., Nagl, M., Dölemeyer, R., Klinitzke, G., Steinig, J., Hilbert, A., & Kersting, A. (2016). Randomized controlled trial of an internet-based cognitive-behavioral treatment program for binge-eating disorder. Behavior therapy, 47(4), 500-514.;web;yes;bed;yes;yes;Wagner_2016_msd_edeqec_post_16_self-report_cbt_wl_NA_NA;0,985527778359659;0,17975223856007;;;;;;
373;Wagner, 2016;cbt;wl;;;msd;edeq;self-report;ed psychopathology;16,0;post;2,5;1,2;69,0;3,7;0,8;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Wagner, B., Nagl, M., Dölemeyer, R., Klinitzke, G., Steinig, J., Hilbert, A., & Kersting, A. (2016). Randomized controlled trial of an internet-based cognitive-behavioral treatment program for binge-eating disorder. Behavior therapy, 47(4), 500-514.;web;yes;bed;yes;yes;Wagner_2016_msd_edeq_post_16_self-report_cbt_wl_NA_NA;1,17188940752225;0,183774646878209;;;;;;
374;Wagner, 2016;cbt;wl;;;msd;edeq obe;self-report;obe frequency;16,0;post;6,8;7,5;69,0;14,9;7,7;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Wagner, B., Nagl, M., Dölemeyer, R., Klinitzke, G., Steinig, J., Hilbert, A., & Kersting, A. (2016). Randomized controlled trial of an internet-based cognitive-behavioral treatment program for binge-eating disorder. Behavior therapy, 47(4), 500-514.;web;yes;bed;yes;yes;Wagner_2016_msd_edeqobe_post_16_self-report_cbt_wl_NA_NA;1,05975069178684;0,181281475367552;;;;;;
375;Wagner, 2016;cbt;wl;;;msd;edeq sc;self-report;shape concern;16,0;post;3,4;1,4;69,0;4,5;0,8;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Wagner, B., Nagl, M., Dölemeyer, R., Klinitzke, G., Steinig, J., Hilbert, A., & Kersting, A. (2016). Randomized controlled trial of an internet-based cognitive-behavioral treatment program for binge-eating disorder. Behavior therapy, 47(4), 500-514.;web;yes;bed;yes;yes;Wagner_2016_msd_edeqsc_post_16_self-report_cbt_wl_NA_NA;0,961255367167435;0,179273567810643;;;;;;
376;Wagner, 2016;cbt;wl;;;msd;edeq wc;self-report;weight concern;16,0;post;3,0;1,3;69,0;4,2;0,8;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Wagner, B., Nagl, M., Dölemeyer, R., Klinitzke, G., Steinig, J., Hilbert, A., & Kersting, A. (2016). Randomized controlled trial of an internet-based cognitive-behavioral treatment program for binge-eating disorder. Behavior therapy, 47(4), 500-514.;web;yes;bed;yes;yes;Wagner_2016_msd_edeqwc_post_16_self-report_cbt_wl_NA_NA;1,10750402137865;0,182316674755431;;;;;;
377;Wyssen, 2021;cbt;wl;cbt;wl standard;msd;bdi;self-report;depression;8,0;post;2,44;2,77;16,0;2,53;3,4;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Wyssen, A., Meyer, A. H., Messerli‐Bürgy, N., Forrer, F., Vanhulst, P., Lalanne, D., & Munsch, S. (2021). BED‐online: Acceptance and efficacy of an internet‐based treatment for binge‐eating disorder: A randomized clinical trial including waitlist conditions. European Eating Disorders Review, 29(6), 937-954.;web;yes;bed;yes;yes;Wyssen_2021_msd_bdi_post_8_self-report_cbt_wl_cbt_wlstandard;0,0276498079027587;0,309583487372486;;;;;;
378;Wyssen, 2021;cbt;wl;cbt;wl standard;msd;edeq;self-report;ed psychopathology;8,0;post;2,29;1,26;16,0;2,16;0,94;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Wyssen, A., Meyer, A. H., Messerli‐Bürgy, N., Forrer, F., Vanhulst, P., Lalanne, D., & Munsch, S. (2021). BED‐online: Acceptance and efficacy of an internet‐based treatment for binge‐eating disorder: A randomized clinical trial including waitlist conditions. European Eating Disorders Review, 29(6), 937-954.;web;yes;bed;yes;yes;Wyssen_2021_msd_edeq_post_8_self-report_cbt_wl_cbt_wlstandard;-0,120539083557951;0,309833538871785;;;;;;
379;Wyssen, 2021;cbt;wl;cbt;wl standard;msd;edeq obe;self-report;obe frequency;8,0;post;6,0;4,77;16,0;8,0;8,5;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Wyssen, A., Meyer, A. H., Messerli‐Bürgy, N., Forrer, F., Vanhulst, P., Lalanne, D., & Munsch, S. (2021). BED‐online: Acceptance and efficacy of an internet‐based treatment for binge‐eating disorder: A randomized clinical trial including waitlist conditions. European Eating Disorders Review, 29(6), 937-954.;web;yes;bed;yes;yes;Wyssen_2021_msd_edeqobe_post_8_self-report_cbt_wl_cbt_wlstandard;0,26415549384343;0,310835132800185;;;;;;
380;Wyssen, 2021;cbt;wl;cbt;wl standard;msd;wsas;self-report;quality of life;8,0;post;6,25;3,92;16,0;10,13;8,98;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Wyssen, A., Meyer, A. H., Messerli‐Bürgy, N., Forrer, F., Vanhulst, P., Lalanne, D., & Munsch, S. (2021). BED‐online: Acceptance and efficacy of an internet‐based treatment for binge‐eating disorder: A randomized clinical trial including waitlist conditions. European Eating Disorders Review, 29(6), 937-954.;web;yes;bed;yes;yes;Wyssen_2021_msd_wsas_post_8_self-report_cbt_wl_cbt_wlstandard;0,499069117016156;0,314063495894514;;;;;;
381;Wyssen, 2021;cbt;wl;cbt;wl positive;msd;bdi;self-report;depression;8,0;post;2,44;2,77;16,0;2,5;4,5;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Wyssen, A., Meyer, A. H., Messerli‐Bürgy, N., Forrer, F., Vanhulst, P., Lalanne, D., & Munsch, S. (2021). BED‐online: Acceptance and efficacy of an internet‐based treatment for binge‐eating disorder: A randomized clinical trial including waitlist conditions. European Eating Disorders Review, 29(6), 937-954.;web;yes;bed;yes;yes;Wyssen_2021_msd_bdi_post_8_self-report_cbt_wl_cbt_wlpositive;0,014760232657874;0,309573553059136;;;;;;
382;Wyssen, 2021;cbt;wl;cbt;wl positive;msd;edeq;self-report;ed psychopathology;8,0;post;2,29;1,26;16,0;1,84;1,28;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Wyssen, A., Meyer, A. H., Messerli‐Bürgy, N., Forrer, F., Vanhulst, P., Lalanne, D., & Munsch, S. (2021). BED‐online: Acceptance and efficacy of an internet‐based treatment for binge‐eating disorder: A randomized clinical trial including waitlist conditions. European Eating Disorders Review, 29(6), 937-954.;web;yes;bed;yes;yes;Wyssen_2021_msd_edeq_post_8_self-report_cbt_wl_cbt_wlpositive;-0,347376507577722;0,31175490736954;;;;;;
383;Wyssen, 2021;cbt;wl;cbt;wl positive;msd;edeq obe;self-report;obe frequency;8,0;post;6,0;4,77;16,0;2,61;2,2;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Wyssen, A., Meyer, A. H., Messerli‐Bürgy, N., Forrer, F., Vanhulst, P., Lalanne, D., & Munsch, S. (2021). BED‐online: Acceptance and efficacy of an internet‐based treatment for binge‐eating disorder: A randomized clinical trial including waitlist conditions. European Eating Disorders Review, 29(6), 937-954.;web;yes;bed;yes;yes;Wyssen_2021_msd_edeqobe_post_8_self-report_cbt_wl_cbt_wlpositive;-1,00704545657562;0,327482039576824;;;;;;
384;Wyssen, 2021;cbt;wl;cbt;wl positive;msd;wsas;self-report;quality of life;8,0;post;6,25;3,92;16,0;7,86;10,41;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Wyssen, A., Meyer, A. H., Messerli‐Bürgy, N., Forrer, F., Vanhulst, P., Lalanne, D., & Munsch, S. (2021). BED‐online: Acceptance and efficacy of an internet‐based treatment for binge‐eating disorder: A randomized clinical trial including waitlist conditions. European Eating Disorders Review, 29(6), 937-954.;web;yes;bed;yes;yes;Wyssen_2021_msd_wsas_post_8_self-report_cbt_wl_cbt_wlpositive;0,180727166638477;0,310162620297981;;;;;;
